Sample_name X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32
NDAR_INVM4ZC6HW9 -0.0068041735268849 0.00924829198547801 0.00985576967746322 0.000840212700993303 0.00705180565394649 -0.0085080543682929 9.4875399057764e-05 -0.0127706805528499 -0.00166384401927917 -0.025457569726319 0.000826761974090056 0.0163785008960566 -0.00314738555279461 0.00711760001157546 0.00336379656180297 0.00160660042324574 -0.0208286779459266 0.0111996847981581 -0.00692975757646962 0.00192211457133123 0.0150014280044147 -0.0179401034141154 1.37537347212556e-05 -0.00551980981589152 0.0210107476812517 -0.0127679516122666 -0.00102403453630387 -0.0208627552445865 -0.00941306703557263 0.014418612360117 0.0200631832822772 0.00580604223959438
NDAR_INVP4E09BXB -0.00444994353473241 0.00424031049755028 0.00737274097125666 -0.00832095734416241 0.0185647949408255 0.00726927519111963 -0.00111028136526463 -0.0267182314744748 -0.0135289015142024 -0.0309041050989101 0.0071612400455531 -0.015031129324584 -0.0103647360947926 0.0221702441085846 -0.0210474240665324 -0.00280420966779262 -0.0222358671657945 -0.0235936627109226 -0.00298307792474379 0.0334208649137461 -0.0050002580126014 0.0061398657229036 -0.024860393158299 -0.00665242724993263 -0.0178537399314142 -0.0118486428946632 -0.00659475947022366 0.0034238090853015 -0.013349931986272 0.0137793271809346 -0.033435655398239 0.0262134181040204
NDAR_INVU830CVT7 0.0107608389383077 -0.0116778616296406 -0.0278349090333797 -0.0227610366518789 0.00642996073530786 0.00383002458333043 0.00921739798490751 -0.00454674568084618 0.0110267622237904 -0.00265514605073151 0.0112921812067338 -0.00845958619312924 0.01305353517372 -0.0235624600951334 -0.00571860224302643 -0.00503907859137946 -0.00421102183902227 -0.00477176519023568 -0.00241504132566572 0.00349729389697917 -0.00982866976060237 0.00546778661973048 -0.00130849484029987 0.00717188222907978 -0.00806585896736184 -0.000443258554557531 -0.00742857098504041 -0.00789850316039434 0.000536071740802963 0.00637205696009009 -0.00128906661696848 -0.0160704835147606
NDAR_INVE8PCBGJ0 -0.0124323985543866 -0.0068458248037401 -0.01368653732935 0.0102708039268546 -0.0030018923724 -0.0276385287976962 0.00891962904491702 -0.0103302204149795 -0.00174228758687411 -0.0324081212472301 0.0230467003932772 0.00712774211320564 -0.00445295698103107 0.0327035255046004 0.0598702291109909 0.00500860887141218 0.0114930658334436 -0.00615848360236125 0.00965128043654743 -0.0101842926178517 -0.0043097735808698 0.00309116034264555 -0.0166089562195011 -0.0084320826976981 -0.0363628364635343 -0.00391243848401159 -0.0285161196130394 0.0186803549556799 0.00395788714778855 0.00589773267149813 0.000300736318559496 0.00599092980077392
NDAR_INV8X1RU5KT -0.000499411530100661 0.00791206400097405 0.0049197668096607 -0.00121464374733338 0.00511516947017441 0.00532976788206747 0.00772534420512099 0.000441391340018697 -0.0104470759128382 -0.0173686204167994 -0.00878120245448622 -0.00652654425357418 -0.00631180993939251 -0.0113261855144989 -0.00225863368926476 -0.00192525749148579 0.00899986712965488 0.00136298475715159 0.00741892860386775 0.00182678636628945 0.00974602909243514 0.00933022133432978 0.0020746752777229 0.00584667027767626 0.00732242945543833 0.0073315131498964 0.0079054364918806 0.00403982337253502 0.00134693381269245 -0.00266441233863494 -0.00318126825107775 -0.00391703579538323
NDAR_INVGFLA5X8W 0.0435262415657611 0.0055756155564779 0.0309248785296065 -0.0420038727491523 0.00603603445952155 -0.0228385409156563 -0.00213338615314967 0.0138584304470596 -0.00797065700217302 0.0181274843194267 -0.00735996796831275 -0.00409650893330931 -0.0123835529596661 0.0130621708147388 0.0248869688570739 -0.0124161557873039 -0.00801707512712875 0.00439232772714127 -0.0175300302853335 -0.0174619035466076 0.00262414174378125 -0.00372753986074275 0.0117593182225795 0.0225756897119525 -0.0106518839436622 0.00768000638922259 -0.000274710456013479 0.00949245016396334 0.00525458502492143 -0.00191482817137238 -0.0180498233672366 0.014241988962303
NDAR_INVE3V8C4N5 -0.00169627049092705 -0.00480046032126864 -0.0137155477658023 -0.00768894403073843 0.016445771023682 -0.00535459103913321 -0.00595112527953688 0.0111576624715137 0.0100122426912124 0.00716717358855929 -6.43342609871603e-05 -0.00234368453473435 0.0105544991847841 0.00064025604190764 -0.0065252386248193 0.0164203442900179 0.00218857835694536 0.000357832557036865 0.0105135280536382 -0.00665704258424731 -0.016244960513027 0.00394968199700526 -0.00156520170235739 0.00251667268029652 -0.00179504884867678 0.0158965192974804 0.0115474091122258 0.00442858298012528 0.000173946607975974 0.00971940596592677 0.0166401519994965 -0.000313986055958841
NDAR_INVGBZ5CM79 -0.0094260882095559 0.00168502171082517 0.00411321599807849 0.0144540174283057 0.0270699375264662 0.00137871385358336 -0.000562961998325911 0.0153724800329652 0.0218807455757137 0.00405945561931421 -0.00293616969700418 -0.00274593097670779 0.00804756409523666 -0.0168158502429367 -0.0004656915607012 0.0106445070765035 0.0262055344876956 -0.00151509600076164 0.0172980836532281 0.0217539768843912 -0.0125234516720914 -0.000410315965047664 -0.00107020224582191 -0.0124697392615963 0.0242873917761126 -0.0386991566740336 -0.00302414023887398 0.0059001017593229 -0.00435069785084584 -0.00914651751260246 0.0164720283364091 -0.00471778111241812
NDAR_INV3XVWEYUY -0.00936069223539639 0.00953049256288665 0.00301546167678434 0.000932466896123612 -0.0133588714343513 0.0217169736206744 -0.00991790448358339 -0.00171327240791974 -0.0103403694791705 0.0326661492002628 -0.0137244186315538 0.0293632574699663 -0.00690129637965483 -0.0077194530938042 0.0106898074888246 0.00671177744241885 0.0161874603291862 -0.0182054811667429 -0.00832921030793804 -0.00305663333993485 -0.0213735078863912 0.000747714690646986 0.0119580593308417 0.0204331464887858 -0.00044319336984923 0.0192069494678234 0.00591403681304788 0.00190361090571018 -0.0125113622619987 0.0155413239547048 0.00288222627598957 0.0080763303738792
NDAR_INV6HTEC707 -0.00246860463543216 -0.0179605101778256 0.0067644246826446 0.0098334607634313 -0.0199571876258312 -0.00592287734483801 0.000883728755690714 0.000475002622007878 -0.0145646942341829 -0.0217291165308733 -0.00466620342984692 -0.010454500392435 0.00662214969324012 0.00773228947461725 -0.00153166389816628 -0.0163573428250852 -0.00562489034761858 0.00361477619251955 -0.00730536726510983 -0.00214146759340628 0.00683043348609728 -0.00729705922568203 0.0166884152984776 0.00707557433151026 -0.00289661579088021 0.00412286180580838 -0.0148425603539118 -0.0316671166469584 0.00781343285038661 0.00195641723727448 -0.00507298772809221 -0.0203321950518611
NDAR_INV6MDP38L0 -0.00824701291979723 0.010787464508722 0.0161262605978904 0.0143828097927012 0.00386980240877859 0.0259483225597215 0.00977588545347304 0.00428018821587884 0.00141581241492321 0.0153928400882412 -0.00783152263199542 0.00293000798124887 -0.0159822228884066 -0.00409235738780055 0.00725519062143764 0.0053938584091476 -0.00231390373726927 0.00228866649861655 0.0282180091526244 0.00219558912056655 0.0213142647145191 0.00672777004550942 0.00565243621546425 0.0288130718463987 -0.0317307390965621 0.000873688028550129 0.0135271803815684 0.0174172404160057 0.010106864017045 0.00250023969731739 0.0305496185046129 -0.0201983628342104
NDAR_INV2484CB0H -0.00720322312643529 0.0106731277336742 0.00599699359012521 -0.000850985644296349 -0.0126598680912861 -0.00641261451534121 -7.65865299909561e-05 -0.000240753878353309 0.0197431537356714 0.000698021469243078 0.0153572769421456 0.028211672948266 6.47725042891465e-05 0.00967329857517553 0.0253471509469553 0.0172431934419 -0.0109510287429928 0.00090210877175586 0.0265038149109339 0.00106703859381761 -9.97226639119682e-05 0.0022801400375627 0.000373977776384064 0.0261187608144486 0.0181289871890256 -0.0192884766554869 0.0083389033385916 0.0108155335731154 -0.0080032096004386 0.0143605399732639 0.00739663833370878 0.00179041178472434
NDAR_INVMJC3XJ60 -0.0108955421178894 0.019075664076531 0.00736412121925037 0.0181112198896211 -0.011479501963498 -0.00304192299585289 -0.0110936607616362 0.0166141411061875 0.0227272935859776 0.0311792697856624 0.0031352679908507 0.0148022742993463 0.00318380439708847 0.0116812306550598 0.0344315648625353 0.00278231122521969 -0.00572673712773957 -0.0190518874872014 -0.00946397392178912 0.0263463923290109 -0.0124290235733826 0.00518825627333097 0.00110835185935072 -0.0227198722585062 -0.00434295026295366 -0.00782191537301202 -0.0401736731134604 -0.0299218618023777 -0.00396220877677532 -0.00339266653930308 -0.00580890884357208 -0.00966668204349221
NDAR_INVPCULUWVC 0.0331552915495721 0.0122396159837925 -0.0173767095379652 0.0246735620121113 -0.0129822827616331 -0.0200156858095996 -0.000326483839327309 0.00142663872846858 0.0147583501730795 0.0132559016679873 0.00520000951566916 -0.00343424640793043 -0.0130376903474367 -0.0111378736969789 -0.000755346958746365 -0.00183431783057378 -0.00110579788312649 0.04040255604792 -0.0122426058947894 0.0118822649301079 -0.00791915304193495 0.000620245902644613 -0.0189250725857943 -0.0110888711499908 -0.00143970687506379 0.000476619651923013 -0.0201399089435068 0.0137782358490942 0.00757649877310118 -0.0119333970888175 0.0156872058497665 -0.0183904863654656
NDAR_INVNA7M4ME8 0.0046985807402205 -0.0209232962290999 0.020817366811685 0.0150991892077567 0.0073911447684748 0.00161375809240962 -0.0274547939332233 0.00463816076745617 -0.00124316990612005 -0.0101012956276713 -0.000652704507901855 0.0032153229171913 -0.00365472188842068 0.00976465442142445 -0.0118514948387635 -0.00894109247474569 -0.00936358329613782 0.0144763229823286 0.0366973844007394 -0.00574396866732303 -0.0152311975409919 0.00917694469885947 0.00777389857093942 -0.00199887858827696 0.0114677742173968 0.027666787913899 -0.00808967315074884 0.0109883592487742 -0.0134585916036342 -0.0119364507968221 -0.00484977906970351 -0.0111497302894922
NDAR_INV91P92GNW -0.00699421541916949 0.0055236111707829 0.00693403743130277 -0.00435511725172742 0.00163010210702597 0.00451164632282338 0.00468209324756962 -0.0141106477988356 0.0255909398210801 0.000754774736411041 0.00950093687878221 -0.00213325635108625 0.0242088781695475 -0.00531263631645501 0.00906015221775447 -0.00552391588965317 0.00445921942157065 -0.000367631698204534 -0.00550531460116767 -0.0220156066490481 -0.0046592824600092 0.00701871397522441 -0.000533279668111438 -0.0206313630383397 0.00840964484172457 0.0154950284856396 -0.00178247396008294 -0.00669897218806814 -0.0113235758490135 -0.0101636987266423 -0.0032534474030687 0.0167515109196105
NDAR_INV92WZKT4Y 0.000690505877515889 0.0146143101751908 0.0207686976812219 -0.00984617689863414 -0.0233392129279615 -0.00568398235418828 0.0405530437681857 0.0270741765031329 0.00743643346182714 0.0106344621262835 -1.59153629170691e-05 0.00321144055185981 -0.0145646204126115 -0.0112058861800285 0.0088528402411945 -0.00455731519544723 -0.0145561495014536 0.00782839166074744 -0.0124353797593254 -0.00184028356675778 -0.0114611664404162 0.0207952223753116 -0.000344837893016791 -0.0124474662591688 0.0256900252101904 0.0160972336515133 0.00675694428754031 0.0148976883579663 -0.0341239974190708 -0.0292315325569181 0.0286173396836122 -0.00621334578862702
NDAR_INV8TFN2FX0 -0.00424447804044667 0.00261683718568475 -0.0160513513857366 0.00726925530079853 0.00808479680187191 0.000488140147976606 -0.00586193173287623 0.0191142793747766 0.00778179409039942 -0.00584068040678624 0.027932153098944 -0.00554577560092503 -0.00672020461787831 0.00972239164873511 -0.00702451589772694 -0.0107040012978033 0.00761143805103414 0.0280246873922209 0.00332234042474089 0.00312857002497311 0.00452628467435902 0.00721682222416074 0.0103385074583291 -0.0164287485735624 0.0115254520062196 -0.00187247663729179 -0.00479203140354033 -0.00470135490141861 -0.00269120738745438 -0.0125517011289451 -0.0111900280447237 -0.0225798764489019
NDAR_INVKVA6MAGM -0.00368737495729185 0.0101436207057673 0.00189728535553657 -0.00401153999492194 0.00658580951809684 0.0114609465077944 0.00371559161362811 -0.00166755655200818 -0.0276184441463761 -0.0374006759492599 -0.0106931672164687 -0.0149046131410496 -0.00987626586666942 -0.0142029596057658 0.00094964997662761 0.00814041566051364 0.0129551454554631 0.0016374159282153 0.00728282302978921 0.00205257228303579 0.0215592894914018 0.0168724820232301 0.00455208836675803 0.0177492590235979 0.00672225697381415 0.00864958272618736 0.00805791637576073 0.00137422300455995 0.00394501899098316 -0.00163551043966647 -0.000609361373629742 -0.00395940906338189
NDAR_INV2MKXWKGF -0.00982951977365774 0.00901967051849962 0.0126056070127529 0.00889059992032987 -0.0269911170943742 -0.0064110870779126 0.0179697093147107 -0.0285440521844512 0.0306289702136189 0.00453301090293325 -0.000144481669426336 -0.020795679067862 0.0093313349024191 -0.0144423570205484 0.0202383719117565 -0.01800702811481 -0.0240136797675688 -0.0213494872738569 0.0114192490036659 -0.0206274437607865 0.00846606987957701 0.00608454778590831 -0.00976928735796264 -0.00574509929084727 -0.0129603486489759 -0.00341275718159353 -0.00883541922055495 0.00220122888210284 -0.00519296681702228 0.018404866501241 -0.00659069853505357 0.0114624641641432
NDAR_INVK2YJBHGX -0.00383657705053608 0.00494949083435011 0.00216637297195615 0.00495700065436435 0.00774857056392003 -0.0210596186580514 0.0164222935393108 -0.00975737174383594 -0.0136046939407269 0.0321053633426851 -0.0202307475548324 0.00905438006181977 0.00915989496744458 0.00650772759109885 -0.0284615335384078 0.00334112062398657 -0.0304069709405205 -0.0330664110980261 -0.0146133141007557 -0.013183734888094 0.0123878856930441 0.00838183719915705 0.00565525452834328 0.0148033220415559 0.0225052636981302 0.0132748135049697 -0.00198449187920157 0.00833501696457771 0.00124474246914622 0.010348972272326 0.0132712490658726 -0.000561390467088507
NDAR_INVEY3GRANZ -0.0117994189617165 0.00419915762621751 0.00459553904929405 0.00757742500254393 0.00282197656990289 -0.00287227190087818 0.0123578966415038 0.00556414367863068 -0.00558113759496758 -0.00919107309478972 -0.00117490237022065 0.00372412902915467 0.0069124414118849 -0.00261315827257849 0.00528480044214897 0.00736297852034368 0.00330767446897594 0.0151881858236286 -0.00332877554365891 0.00726618882472077 -0.00153944833165001 0.00327707318350496 -0.00686285775283048 -0.0109386113634899 0.00691908642493146 0.000445572905138403 -0.00256832868919728 0.0021287198342176 -0.00990095946761748 0.00229676630883707 0.0125334414040953 0.00584524488320872
NDAR_INVLW127JFT -0.00965525052793646 -0.000694829338494462 -0.010863785829913 0.00265795000907399 0.0429813304430432 -0.00376670450963599 0.00400682983417925 -0.0187684429514618 -0.0335169957158735 -0.00776826429684706 -0.00768841571218886 0.0192810998076517 0.0158163304013077 0.0268393909758786 0.0188352660622034 0.00432881270743223 -6.15421079925835e-05 0.00447950292895187 -0.0315211338986019 0.0332377674469763 -0.0226270839153157 0.0173698184887907 0.00639782941266261 -0.0136584368113494 0.00420203411313272 -0.0316156506451508 0.000734451820628088 -0.0106838884477075 0.00664364083586284 0.0146180363109708 0.010061956525583 0.000606818209543072
NDAR_INVD45YJJRT -0.00834685734052287 -0.001218258484433 -0.00886724317168264 0.00533540128973059 0.00151140427916441 -0.0120686377355915 0.00192623756733669 -0.00483454857213756 -0.0037499320733837 -0.0167346232698602 0.00709038484740675 -0.00369797423478978 -0.00378180844672524 0.0145921403430739 0.0234818595290458 0.00194672324384217 0.00692425945348799 -0.00330957779597901 0.00514102648506757 -0.00711826222609549 4.94026179718314e-05 0.000709411088879507 -0.00957338523462429 -0.00238092539119917 -0.0205937693170859 -0.000584329267788653 -0.0115452997813911 0.0125725565250768 0.00349936960314913 0.00235219238072169 -0.0075952691290748 0.000406564219656681
NDAR_INVH140XTLK -0.00810041239670813 0.00284384818434567 0.00159879563031518 0.0134212774556947 -0.00174110820102604 0.00465392440962908 0.00534749506855006 -0.020836210404052 -0.0128707117514434 -0.000929543197300902 0.000374296299169176 -0.0119891630978423 -0.00929363830433185 0.00258674495641263 0.0112379484322691 -0.0001005834377457 -0.00663683970746313 -0.0181356343708567 0.0132996502324042 0.00246704256231576 0.0361774858291856 -0.00307394522252336 -0.00160496131462318 0.018746777233402 0.00688394734742108 0.0126156283151728 -0.0112936877681094 -0.00729134220814353 -0.0112973842095058 -0.00522485656968098 0.00808037469443297 -0.0173431133599631
NDAR_INV0P4XZMZA -0.00794286549984624 0.0102470323907504 -0.00204466826848282 0.0134068304937526 0.0147628874253106 0.00572176996802603 0.00641123820509221 -0.000391704951588949 -0.00272935045735826 0.00211714441858605 -0.00173571756680772 -0.00374181965805327 0.00536822840895529 -0.000480567884758447 -0.00286997801047966 0.0222670700127876 0.00174499998996275 -0.0169605677935272 -0.00314725200992713 -0.00397857929933946 -0.0045094811744177 0.00227208600689912 0.0186613023222401 -0.0102314199529699 0.00930361476996212 -0.0070028358494338 -0.00649139021311108 -0.00148716798824165 -0.00632397780680851 0.0118728861247614 0.0121655855928068 0.000962416964559698
NDAR_INVCKPFPG3N -0.00530647223119689 0.00307360434067193 0.0132737172913749 0.00748012747065471 -0.0152653050578926 -0.00725082479608033 0.0155599500876313 0.00117945853953858 -0.0165358580155056 0.0100979279045118 -0.00791888218351236 0.0109186493943391 0.0151858440348531 -0.0338754835549899 0.00061914527248764 0.0226704583381027 -0.00180555999588545 0.00964049426360738 -0.00353842770257957 0.0315084050525837 -0.0200800444256397 0.00609805231923645 -0.00164494652160832 -0.00903724205706917 0.00638799023560018 0.0205098739870507 -0.0120434503982779 0.023111315270359 0.0275914404816793 -0.0159276390974466 -0.0238509633699842 -0.00254050298526926
NDAR_INVZUKTAC4W -0.0054851252262968 -0.0190898300345895 0.00638172516654782 0.0177562825052945 -0.0239406096832643 0.00660629569401073 -0.0237444074801498 0.0166898438547818 -0.0155237997225915 -0.000931248172833235 0.0101105359404392 -0.0151760177887664 -0.0273361834966591 0.00678570501125539 0.00203371778984152 -0.00288130227000091 5.99284725949283e-06 -0.0102172785556847 0.0123917138968571 -0.00741167261623521 0.000779320482620103 0.0181003134100412 0.0123261496663575 0.0194956375659735 -0.0146630612384942 -0.0145550271820457 -0.00764216788914495 -0.00807831685023636 -0.00056335495209703 0.022204149261247 0.0113811055796753 -0.007967793741317
NDAR_INVH30DZ5Z7 -0.00960525223276598 -0.021085228964796 -0.0500744692382939 -0.017771382718324 0.0135827088491521 0.00657343392557315 0.00327622058722788 0.00281987604023077 0.0222294795110869 0.00939954780892845 -0.00466295463918466 -0.00107920302199448 0.00654526510470834 -0.00619180626521064 -0.0082148621213585 -0.000106779169562855 -0.00906553921585768 -0.0189682970488937 0.0142916279919775 0.0208623510898397 0.0129394642443256 0.0209076359774802 -0.0214111436047894 0.0042104746908245 -0.00496737538085544 -0.00711203429563802 -0.00128779246109585 0.0176674655476116 0.0119740869158017 -0.00522302110902672 0.00875652179596702 0.000444961859930153
NDAR_INVH1A3JG9F -0.0119436602525135 0.00490638846669921 -0.00258934290576548 0.00549274926496286 0.0077725237066168 -0.00974663128836119 0.0253628390514312 -0.017925645398461 0.0203974713006937 0.0115340415637973 0.00867658545687933 -0.00332389713453117 -0.00187204280696307 -0.000360763142279034 -0.00125306533304491 0.00186961462897826 0.0120427516945007 0.00753154874026472 0.0143585125148376 -0.0149608397311651 0.029021781454128 0.0252671397494724 0.00640141974960779 -0.0275037521825425 -0.0243716096771578 0.00315740778905392 -0.0131355555822027 -0.0211858476009034 0.00184550753239364 0.0231828145772955 -0.00765481239785247 0.0190244010802311
NDAR_INVAD8N7RW7 -0.00609239811736445 0.00533213607841177 0.00250441104062812 0.0151945685296386 -0.00329925111397621 0.0105881634562831 0.00785908944950678 0.00780228709450096 0.0183134996834395 -0.0131952712501593 0.0179207178877171 0.0315786941525042 -0.0214933330679417 0.0104499030789134 0.00944620293067735 -0.0184607861583077 -0.00225294425468762 -0.0180027229871503 -0.0111594712447043 0.0105257424454801 0.000327176238934332 -0.0386867594994301 0.0218438945923203 0.00469723451910411 -0.00881187062282694 0.00107196748698965 -0.0119856876345243 -0.0135666862029592 0.00937183126251737 -0.0112527164905908 -0.000772879208852912 0.00231462666445348
NDAR_INVHD7WG7PA -0.00735709457519047 0.000882090986891207 -0.0082415325229211 0.00277636083999803 0.0182759815390726 -0.0122678194088571 0.0135404901916307 -0.0119712882711236 -0.00916485218912039 0.00758199397263725 0.0115255304745079 -0.00621229327827252 -0.00263674047238015 0.00827211823172542 0.0461155560436666 0.0217528945079386 0.00952565407433369 0.00829142952359178 0.00416142303726256 0.0121487339401837 0.0283913757061433 0.000243791440793798 0.012315295870214 0.0115416550393828 -0.01429173992166 -0.0381399006058558 -0.00529840130227189 0.0175849992103973 -0.00623260632406104 0.0071587814681859 -0.0146977337092011 -0.000788009179007637
NDAR_INV626AP3L0 -0.00546273000090703 0.00218486969394258 0.00402644560564337 -0.00391125092154255 -0.00733219647895603 -0.0131719602576538 -0.00530101695127719 0.0035265687210109 0.000545767706423203 0.0135383136200313 -0.00449829940179846 -0.00755877480670555 -0.0208471389122341 -0.0222277264162067 -0.00194367245167991 -0.0206681795267812 -0.00385565738324137 0.00455665186462962 0.00299641763054657 -0.00341213987133344 0.00603173746558658 -0.00662961843138986 -0.00578472968329044 -0.0128345942057223 -0.00396876105582435 0.00250621022161467 0.0297057616289256 -0.017003868616514 -0.00255974088201542 0.00826362371154408 0.0132940415444034 0.0065677233781175
